"text","id"
"<a class='k' href='/k/多米音乐?from=feed'>#多米音乐#</a> 其实很简单 其实很自然,两个人的爱由两人分担,其实并不难 是你太悲观,隔着一道墙不跟说分享  杨宗纬 《空白格(Live)》  <a data-url=""http://t.cn/zY68mKh"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fs.duomi.com%2Fs%2F1wotlqblw"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","529"
"早上还能打电话，晚上就停机了。<a href='/n/支付宝'>@支付宝</a> 的永不停机服务没到位呀！ ???","530"
"偶滴神啊，要注意休息","531"
"转发微博","532"
"Python代码<a data-url=""http://t.cn/zYHDWZi"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=https%3A%2F%2Fgithub.com%2Flzjun%2Fimportnewstat"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> 写得有点没章法，好好学习把代码写漂亮点，为大家服务 ???","533"
"<i class=""face face_3 icon_11"">[威武]</i><a href='/n/黄成纬'>@黄成纬</a>","534"
"developerWorks站点正在维护中....，啥时能恢复？<a href='/n/developerWorks'>@developerWorks</a> ???","535"
"却有这么回事 //<a href='/n/老赵'>@老赵</a>: 原来不止我碰到了这个问题，还以为是我搞开发时处罚了什么… //<a href='/n/池建强'>@池建强</a>: 被黑的是Evernote，不是我们......<a data-url=""http://t.cn/zYH2YlW"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fnews.ycombinator.com%2Fitem%3Fid%3D5309866"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a>，Hacker News头条","536"
"什么时候发布？","537"
"<i class=""face face_1 icon_3"">[哈哈]</i>//<a href='/n/胥昕ops'>@胥昕ops</a>: 我x，这。。。太猛了//<a href='/n/许杨毅Dijkstra'>@许杨毅Dijkstra</a>: 节操掉一地 //<a href='/n/王壮-胖子'>@王壮-胖子</a>: <i class=""face face_3 icon_22"">[围观]</i><i class=""face face_1 icon_2"">[嘻嘻]</i><i class=""face face_3 icon_11"">[威武]</i><i class=""face face_4 icon_0"">[织]</i>//<a href='/n/杨幂'>@杨幂</a>: 你们在讽刺我吗//<a href='/n/苍井空'>@苍井空</a> : 你胸大？ // <a href='/n/柳岩'>@柳岩</a> :老娘就是胸大，关你P事滚粗 // <a href='/n/罗玉凤'>@罗玉凤</a> : 刘恺威不是杨幂的男朋友吗？小样!别以为胸大就能当小三","538"
"<i class=""face face_3 icon_20"">[给力]</i>，创作家，艺术家","539"
"废话","540"
"把新电脑装上Ubuntu","541"
" @ 谁啊?<a href='/n/lianghr_仔'>@lianghr_仔</a>","542"
"这位老爸要好好反思","543"
"如果能出现一到两个有代表性的本土公司，整个大环境就不一样了。难得湖南这片土只有从政的基因？那么多资源没人利用，都送给了广深//<a href='/n/梁斌penny'>@梁斌penny</a>: 换个角度，如果创业还是别再北京，北京人才流动太频繁了，厦门，珠海，武汉，成都都是不错的选择","544"
"你要@ 你老板//<a href='/n/jaychou_唐红'>@jaychou_唐红</a>:我们公司要是像c公司那样就好了。<a href='/n/到会网邓卓'>@到会网邓卓</a>","545"
"先收了，看来想完全都懂还需要不少背景知识，ps:有个笔误，&quot;类别&quot;--&gt;&quot;类比&quot;","546"
"既能学编程又能练习听力，必须转啊//<a href='/n/python爱好者'>@python爱好者</a>:我2011年发的微博，谢谢你的转发。","547"
"是这么回事哈//<a href='/n/池建强'>@池建强</a>:蛇年，python之年！","548"
"&quot;不回避，不遮掩，将真相告诉人民，才是解决问题的态度，才能赢得信任与支持。安。&quot;","549"
"【视频：麦迪职业生涯五大打架】 <a data-url=""http://t.cn/zYLzKX8"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XNTA4MTMyMTE2.html%3Furl_type%3D1%26object_type%3D%26pos%3D1"" ><i class=""iconimg iconimg-xs""><img src=""http://u1.sinaimg.cn/upload/2014/10/16/timeline_card_small_video_default.png""></i><span class=""surl-text"">视频</span></a>  （分享自 <a href='/n/优酷网'>@优酷网</a>） ???","550"
"先从如何写好MySQL的名字开始学起<i class=""face face_1 icon_2"">[嘻嘻]</i>//<a href='/n/黄小非'>@黄小非</a>: 问蓝翔","551"
"转发微博","552"
"转发微博","553"
"^_^，非常好，不过Sheepdog要想壮大起来，还需要更多人参与进来","554"
"我来yy一个:还做b2c最终会夭折，还做搜索的很二，还做社交无疑死路一条。简称124<i class=""face face_1 icon_2"">[嘻嘻]</i>","555"
"除了转发还能做的啥呢","556"
"这站点是干啥的？","557"
"转发微博","558"
"转发微博","559"
"语速好快啊，能否还配个英文字幕？//<a href='/n/ImportNew'>@ImportNew</a>: 特别说明：本期有些延迟，以后会尽量及时跟进，欢迎持续关注。当然，非常期待大家的反馈 [ppb鼓掌]","560"
"多看是我用过的最好的阅读器没有之一。其实我是冲着《打造facebook》来的，看完试读部分，果断下单，况且只要１２块呢。 ???","561"
"<a class='k' href='/k/好东西分享?from=feed'>#好东西分享#</a> 2012 中国Linux内核开发者大会 PPT <a data-url=""http://t.cn/zjkjwpy"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fwww.ckernel.org%2Fnews%2Fuploadfile%2F2012%2Fppt%2F"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> 多戳几下2008-2012也能找到 <a href='/n/程序员的那些事'>@程序员的那些事</a> ???","562"
"<i class=""face face_1 icon_3"">[哈哈]</i>//<a href='/n/程序员的那些事'>@程序员的那些事</a>:<i class=""face face_1 icon_10"">[抓狂]</i>最右凶残评论 →_→ // <a href='/n/战争魔方'>@战争魔方</a>: 行李提得久，只能做朋友。车票刷得嗨，一生做备胎。有木有啊……","563"
"转发微博","564"
"赞","565"
"<i class=""face face_1 icon_3"">[哈哈]</i>//<a href='/n/左耳朵耗子'>@左耳朵耗子</a>: 看来大家接受上有困难啊 <i class=""face face_2 icon_2"">[生病]</i>，我还故意做了副忧郁的眼神，还留了稀稀的胡渣子，自我觉得很man，结果悲壮了。<i class=""face face_2 icon_12"">[可怜]</i>","566"
"Lisp哪是他发明的，只是说Graham是使用Lisp写出世界上一个互联网程序的那人//<a href='/n/帝归归'>@帝归归</a>: 《黑客与画家》的作者格雷厄姆十分牛逼，既是编程语言Lisp的发明者","567"
"<a class='k' href='/k/春运神器?from=feed'>#春运神器#</a> 只有站票肿么办 详情:<a data-url=""http://t.cn/zjDABX9"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fhuati.weibo.com%2F27104%3Ffrom%3D521"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">查看话题详情</span></a>","568"
"Django - How to do tuple unpacking in a template 'for' loop <a data-url=""http://t.cn/zje3UfP"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fstackoverflow.com%2Fquestions%2F271077%2Fdjango-how-to-do-tuple-unpacking-in-a-template-for-loop"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","569"
"为啥又没有我啊？<i class=""face face_3 icon_22"">[围观]</i>//<a href='/n/developerWorks'>@developerWorks</a>:恭喜这10位获奖者：<a href='/n/Jason-_-Feng'>@Jason-_-Feng</a> <a href='/n/地球守護者oo3'>@地球守護者oo3</a> <a href='/n/Rodney_vin'>@Rodney_vin</a> <a href='/n/hailinzeng'>@hailinzeng</a> <a href='/n/向上游的鲭鱼'>@向上游的鲭鱼</a> <a href='/n/fringesoft'>@fringesoft</a> <a href='/n/scouser'>@scouser</a> <a href='/n/iByte'>@iByte</a> <a href='/n/沉默的兵阵'>@沉默的兵阵</a> <a href='/n/fangqingan'>@fangqingan</a> ！请私信告知你选中的书名、姓名、地址及手机号码。以方便我们为你快递图书。感谢<a href='/n/华章图书'>@华章图书</a> ！","570"
"为啥这件事在自杀前没有引起关注？","571"
"这个名字也就上星期才听说，难怪我物理不及格","572"
"cflinux虽小，五脏俱全<a data-url=""http://t.cn/zjdFYR1"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fwww.cflinux.hu%2F%3Fmodule%3DDocumentation"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","573"
"Followed//<a href='/n/CodeBox-腾讯'>@CodeBox-腾讯</a>: 虚拟化后造成服务超时(大于50ms或100ms)严重，成功率达不到4个9要求。所以虚拟机只能在低负载运行。 //<a href='/n/南非蜘蛛'>@南非蜘蛛</a>:失败率指的什么？","574"
"目前的中奖概率3%上下，比起神马特供机小米有诚意多了<i class=""face face_1 icon_2"">[嘻嘻]</i>","575"
"走过路过的，vi用过没用过的，转一个，说不定将来用得着呢//<a href='/n/池建强'>@池建强</a>: 挖坑容易填坑难<i class=""face face_1 icon_22"">[酷]</i>","576"
"的确，创造价值，方便他人，成就自我。如果是抱着功利目的去做某件事，结果很难想象//<a href='/n/左耳朵耗子'>@左耳朵耗子</a>: 赚钱不一定有意思，看看那些背KPI的运营和销售就知道了，呵呵。创造价值才有意思。 //<a href='/n/左耳朵耗子'>@左耳朵耗子</a>:做“创造价值”的事，副产品也必然有价值。","577"
"说的不是太清楚，但是代码很清晰地表达楼主的意思，顺便推荐Javaer们阅读：<a data-url=""http://t.cn/zOA9z1I"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fwww.blogjava.net%2Fjiangshachina%2Farchive%2F2012%2F02%2F13%2F369898.html"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> <a href='/n/程序员的那些事'>@程序员的那些事</a>","578"
"&quot;一身豪情壮志铁傲骨，原来英雄是孤独&quot;。80后，31岁，怎奈天妒英才<i class=""face face_4 icon_7"">[蜡烛]</i>","579"
"对有道云笔记那是彻底的失望啊，还是用evernote，慢点也从了 ???","580"
"云也开源//<a href='/n/人云科技-吴朱华'>@人云科技-吴朱华</a>:开源之后，应该是云，开发人员今后也没有去了解开源，直接使用云服务即可<i class=""face face_1 icon_18"">[偷笑]</i>//<a href='/n/蒋涛CSDN'>@蒋涛CSDN</a>: 明年开源是csdn最重点 //<a href='/n/淘叔度'>@淘叔度</a>:我看好国内的开源前景。公司方面有不少公司在努力了，如阿里巴巴集团、网易、盛大 个人方面也有一些开源作者很用心很努力","581"
"谁来一统天下呢","582"
"家里的网不能访问libvirt，公司的就可以，神马原因？？？ ???","583"
"步子迈大了的确容易扯到蛋，还是务实点好 ???","584"
"我刚在<a href='/n/微盘'>@微盘</a> 发现了一个很不错的文件&quot;内核开发实战 - 内核加载.pdf&quot;，推荐你也来看看！ <a data-url=""http://t.cn/zjCbWrf"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fvdisk.weibo.com%2Fs%2Fl09cH%2F1355856150"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">内核开发实战 - 内...</span></a> ???","585"
"转发微博","586"
"我看不是难用的原因，是我们思维束缚，拒绝改变，加之Windows还算进取。so，Linux很难，不过依然像你们致敬//<a href='/n/LinuxDeepin官方微博'>@LinuxDeepin官方微博</a>:Linux Deepin 目标就是定位在“桌面用户”，让 Linux 更加易用，不让 Linux 成为 Geek 的玩物，这就是 Linux Deepin 的目标。Linux Deepin，让 Linux 更加易用。","587"
"转发微博 ???","588"
"再来个NIO2.0的分析就能完整的看出JavaIO进化史了 ???","589"
"//<a href='/n/朱伟杰Kenvi'>@朱伟杰Kenvi</a>:<a href='/n/郎中锋'>@郎中锋</a>  //<a href='/n/developerWorks'>@developerWorks</a>: <i class=""face face_3 icon_3"">[赞]</i> ???","590"
"试试 ???","591"
"写得很好 ，8090的标榜， 以此勉励自己。 ???","592"
"话说学好数理化走遍天下都不怕，程序员如果学好JCP（Java、C、Python）走哪也不怕。//<a href='/n/左耳朵耗子'>@左耳朵耗子</a>: 消消气。实话实说，我觉得这本书写得有点理论派，读起来不爽。关于书中说“Go语言取代Java”的言论太过滑稽了，不说OO，就单说没有虚拟机没有反射机制，不可能取代Java。 ???","593"
"换Ubuntu后，右下角各种弹窗不再有，感觉整个世界清净许多。不过更喜欢的是她对开发人员的友好性支持。 ???","594"
"转发微博 ???","595"
"转发微博 ???","596"
"年轻人在地铁装聋做哑乞讨算什么？ ???","597"
"Java程序员六种异常处理的陋习<a data-url=""http://t.cn/zOGhwub"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fwww.blogjava.net%2Ffreeman1984%2Farchive%2F2007%2F09%2F27%2F148850.html"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a>，很好的一篇旧文，就是没法找到原作者","598"
"还是下一本最有用//<a href='/n/程序员的那些事'>@程序员的那些事</a>:StackOverflow 网友 Bert F 在 2008 年发过类似的话题。具体参见：<a data-url=""http://t.cn/SVSTFj"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fblog.jobbole.com%2F5886%2F"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> 不知道咱们国内的推荐列表又是怎样的？","599"
"《Java 8 新特性》 <a href='/n/ImportNew'>@ImportNew</a> <a data-url=""http://t.cn/zjZ7vu6"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fwww.importnew.com%2F879.html"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","600"
"转发微博","601"
"回复<a href='/n/付常军'>@付常军</a>:Libvirt-user，不知你对虚拟化有兴趣否 //<a href='/n/付常军'>@付常军</a>:是哪个软件的邮件列表啊?","602"
"Eric Blake人真好，每次去邮件列表提问总能得到回复，除了感谢还有感叹 ???","603"
"回复<a href='/n/他好象只狗啊'>@他好象只狗啊</a>:貌似我从没正常打开过 //<a href='/n/他好象只狗啊'>@他好象只狗啊</a>:最近google搜索出来的网页一个都打不开！","604"
"国内教育培训行业，谁来颠覆暴利模式","605"
"//<a href='/n/Eric_openstack'>@Eric_openstack</a>:借鉴 //<a href='/n/数据魅力'>@数据魅力</a>:蒋总太对了  //<a href='/n/孤独的登山人'>@孤独的登山人</a>:  //<a href='/n/flyinweb'>@flyinweb</a>: 警钟长鸣。","606"
"转发微博 ???","607"
"嗯，这下人生应该没有遗憾了。 ???","608"
"+1//<a href='/n/池建强'>@池建强</a>:补全各语言处理不一样，后续系列会介绍 //<a href='/n/Danny羽沐风'>@Danny羽沐风</a>:顶一个，希望介绍下自动补全的插件//<a href='/n/池建强'>@池建强</a>:VIM系列第三篇（插件一），两点感受：1、写博客比刷微博累多了，2、上一篇说转发一百写第三篇，结果很快超过，好吧，这次转发超过200，再开始动手写第四篇。 ???","609"
"有一种冠军叫巴蒂尔 ???","610"
"尼玛呢，直接智能匹配得了 ???","611"
"拿出点鼓励的诚意来嘛//<a href='/n/雷军'>@雷军</a>:关于MIUI主题说明！//<a href='/n/MIUI_ROM'>@MIUI_ROM</a>:官方主题永久免费，V4 2.11.2版前用户下载的主题永久免费，收费由设计师决定，并且官方会制作和鼓励设计师发布高品质免费主题。 ???","612"
"戒备森严，哪都出不去，乖乖呆在墙里，试试bing ???","613"
"//<a href='/n/SinaAppEngine'>@SinaAppEngine</a>:深入了解Linux CPU占用率问题~ ???","614"
"都不是，打酱油人才//<a href='/n/刘黎明3000'>@刘黎明3000</a>:这，合适吗？科研人才还是营销人才。。。 ???","615"
