title,viewsCount,collectionCount,commentsCount
Java + testng +maven + appium for IOS 自动化测试 ,273,20,0
2016 机器学习大盘点（第 1 篇）,273,20,0
HTML5 中的 b/strong、i/em 详解,303,17,0
iOS 使用 Leak 进行内存泄漏的分析 ,273,20,0
iOS 开发之多工程联编 ,283,19,0
一款修改 GitHub 导航栏为之前状态的 Chrome 插件,385,7,4
专注于移动端的fullPage.js,275,20,0
Docker 1.11 发布：第一个基于 containerd，兼容 OCI 标准的发行版,364,11,0
网页设计中的「增强」,414,6,0
Kubernetes 排错：用容器的元数据提供新思路,374,10,0
如何构建一个简单的 CaaS 系统,364,11,0
PostgreSQL 前世今生,344,13,0
iOS 全景漫游,344,13,0
Polymer 2.0 (pre-release),404,7,0
Grizzly：Java NIO 框架,370,10,1
从散列表到 HashMap 到 LinkedHashMap 到 LruCache,264,21,0
JS 魔法堂: Native Promise Only 源码剖析,214,26,0
"RobotGo v0.20.0，Golang 跨平台控制鼠标键盘位图屏幕, 增加全局事件监听",364,11,0
iOS 10 的 UserNotifications 框架解析及使用,314,16,0
title,viewsCount,collectionCount,commentsCount
从小站到大站的部署架构总结,274,20,0
Legacy and Modern Runtime,414,6,0
Python 多进程与多线程 ,334,14,0
聊聊 CSS Shapes 规范的下一个版本,274,20,0
RAC 之引起你的兴趣,294,18,0
为省房租而住在车内的谷歌程序员,427,6,0
微博基于 Docker 容器的混合云迁移实战,255,22,0
在 Linux 中使用 Swift 进行 TCP Sockets 编程,295,18,0
Swift 3.0 预告 - 删除自动元组展开调用函数,365,11,0
新 logo 发布，各路人马必然是忍不住要搞一搞 Redesign，你觉得这里面有比当前方案更好的选择么？,415,6,0
（译）实现原生拨号程序的搜索过渡效果,245,23,0
【开源】SuperPreview for Image Preview - Github,405,7,0
Chrome DevTools – 检查和编辑页面和样式概述,355,12,0
分布式系列文章——Paxos 算法原理与推导（图文完整版）,285,19,0
monorepo 新浪潮,395,8,0
Python NLTK 学习 7（对中文昵称进行性别分类）,265,21,0
看人识人 - 设计师辅技手册 (二),340,13,1
Bitmap 的加载优化以及 Cache 相关,345,13,0
利用 Router 实现值逆传,345,13,0
为什么JVM指定-Xmx参数后占用内存会变少？,396,8,0
title,viewsCount,collectionCount,commentsCount
Checkstyle：开源Java编码规范检查工具,356,12,0
2016：前端的路应该怎么走,266,21,0
开发者对 npm 公司不满，unpublish 了自己的所有模块,456,2,0
Python 时间与日期 - PyTips 0x11,281,19,1
DragonBones 4.6 新特性详解,476,0,0
创业失败了怎么办呢？,306,15,4
gh-ost —— Github 的在线 MySQL 数据库移植工具  ,306,17,0
MineServer,331,13,3
[杭州线下活动] 第 11 届 D2 前端技术论坛开始报名啦,396,8,0
5 组数据，2 个维度，告诉你为什么留存为王，以及如何实现数据驱动的留存优化分析,376,10,0
http 缓存深入研究，200 from cache or 304 not modified？,236,24,0
Apache--MPMs && Nginx 事件驱动,256,22,0
利用 CAEmitterLayer，CAEmitterCell 实现雪花飘落效果的控件,416,6,0
【教程】亲自动手编写你人生中第一个 AI,266,19,4
PWA: 概念、优势及方法（Google 开发者大会演讲 PPT & 视频）,326,15,0
iOS Core Animation 详解,216,26,0
JavaScript 中小数和大整数的精度丢失,286,19,0
The Website Obesity Crisis,347,13,0
程序员的 13 种噩梦，你遇到过哪些？,437,4,0
系统相册的多选与单选封装（基于 AssetsLibrary） ,297,18,0
title,viewsCount,collectionCount,commentsCount
[译] 带有关联类型的枚举的原始值初始化构造器,447,3,0
服务器 ping 不通外网以及对 minerd 恶意挖矿进程的处理,417,6,0
Swift 3 迁移工作总结,387,9,0
Moutain | React Components,327,15,0
EasyProxy 之 golang 初步学习,317,16,0
orm 系列 之 Eloquent 使用 1,427,5,0
AFAutoPurgingImageCache 源码学习,387,9,0
Unity3D 中技能冷却效果,332,14,1
fir.im 招聘 Ruby 工程师 1 名，运维开发工程师 1 名,412,4,5
iOS 动画实践二 (UIView 的动画你真的会用吗?),347,13,0
面向 UI 编程：ui.js 1.1 使用观察者模式完成组件之间数据流转，彻底分离组件之间的耦合，完成组件的高内聚,257,22,0
Dubbo 动态配置路由策略实践,237,24,0
 Class 类文件结构,297,18,0
Bushel: 管理和保护你的苹果设备,328,15,0
利用公关，低成本验证产品的方法,428,5,0
优质线框图集锦：激发你的无限创意,368,11,0
Laravel 5 程序优化技巧,308,17,0
什么样的学生适合报考计算机？,448,3,0
传统企业应用容器化的痛点、坑和解决之道,338,14,0
如何将 Weblogic 从虚拟机迁移到容器,388,9,0
title,viewsCount,collectionCount,commentsCount
SegmentFault 技术周刊 Vol.18 - 程序人生,298,18,0
Effective Objective-C 2.0 Tips 总结 Chapter 1 & Chapter 2,353,12,1
Swift Review 总结一：从 Swift Style 开始,298,18,0
Facebook 的增长团队负责什么，有那些产出？,333,14,1
榨干 Python 性能之服务优化,338,14,0
由标签导航引发的几个问题,348,12,2
Android 自定义控件之像 ListView 一样使用 RecyclerView - 入门,333,14,1
PPT 高手之路 - 高级动画特性,328,15,0
sock5 代理学习与使用,238,24,0
caiogondim/blooming-menu,385,8,3
How to Build and Design iOS Video Chat Apps Using Swift,369,11,0
逆向分析Wish App中app_device_id 字段生成算法,379,10,0
Early vs. Beginning Coders,409,7,0
DaoCloud+，基于 Electron 实现的 DaoCloud 迷你托盘控制台,369,11,0
Homestead 安装需要知道的一些信息,339,14,0
Designing a styleguide: elements that go into building compelling products,369,11,0
Swift 中的内存管理,359,12,0
 视频 + 讲义：大流量高并发互联网应用实践在线峰会资料全公开,339,14,0
跟我一起学 Hadoop YARN(二),349,13,0
1024 程序员节，向改变世界的程序员致敬,469,1,0
title,viewsCount,collectionCount,commentsCount
Web App 性能优化之亮剑 ,349,13,0
一日一学_okhttp(本地缓存),249,23,0
适配器模式,299,18,0
Mozilla: 互联网健康报告,419,6,0
使用辅助服务监听系统按键,299,18,0
Vue 2.0 起步 (4-2) 轻量级后端 Flask 用户认证 - 微信公众号 RSS,189,29,0
如何看待云马自行车（云造智行车）抄袭国外创意并声称自己发明的行为？,455,2,1
使用Memcached改进Java企业级应用性能（1）：架构和设置,340,14,0
"Mashape/kong: Open-source, Microservice & API Management Layer built on top of NGINX",460,2,0
我希望早几年知道的 5 个 Unix 命令,360,12,0
打造成功的互联网产品必备哪三要素？,405,7,1
[译] iOS: 自定义 Modal 视图,445,3,1
几张图片告诉你 GitLab 8.11 带来了哪些新特性,410,7,0
[deviceone 开发]- 基础文件管理器,330,15,0
Awesome Atom Packages,370,11,0
乐观派 UI: 真实的谎言,380,10,0
和开发一起写代码，让测试左移起来,390,9,0
Android5.0 vold-整体架构,320,16,0
你不知道的声纹识别，尽在阿里聚安全攻防挑战赛！,370,11,0
春节年俗插画,415,6,1
title,viewsCount,collectionCount,commentsCount
JVM 源码分析之新生代 DefNewGeneration 的实现,315,16,1
Laravel 最新资讯：Laravel Weekly #4,420,6,0
spring 中定时器 Quartz 集群配置,300,18,0
CSS 自定义属性制作动画,260,22,0
POWERFUL CSS TOOLS,371,11,0
Symbol Guide ,281,18,4
DoCSSa – Sass based CSS architecture and methodology,301,18,0
Choosing Vanilla JavaScript in 2016,391,9,0
iOS 开发之 Apple Pay（PassKit）的基本使用,291,20,0
零基础小白在 mac 上配置 Hadoop 单点伪分布集群填坑过程,251,20,0
老婆都跟人跑了，你还创个毛业！,381,10,0
Maven Docker 镜像使用技巧,271,21,0
EasyAR 开发教程第二弹 --AR 视频的识别与播放,376,10,1
Notepad：实用的主题及语法样式可定制 markdown 编辑器组件,341,14,0
从 Chrome 源码看浏览器如何计算 CSS,261,22,0
JavaScript 异步编程思考,231,25,0
PSD Covers：渲染设计作品的 PSD 模型模板,412,7,0
阿里云容器服务设计实践,302,18,0
How to Use npm as a Build Tool,342,14,0
How To Attract Millions of Developers to Your Product,452,3,0
title,viewsCount,collectionCount,commentsCount
[英] 我是如何通过Open Design Review 来让整个公司认为设计是一件重要的事的,352,13,0
Ways to Use Material Design Icons,292,19,0
Rxjava 操作符讲解（1）Creating 创建操作符,237,24,1
Swift 算法实战之路：动态规划,382,10,0
Googe AMP 年度回顾,362,11,0
[译] 面向对象设计的十大戒律  ,267,21,1
跨域资源共享 CORS 详解,232,25,0
2016: 我的编程知识体系结构: Web/ServerSideApplication/MachineLearning,342,14,0
Swift 集合的 reduce 操作,422,6,0
Android后台杀死系列之二：ActivityManagerService与App现场恢复机制,152,33,0
iOS 及 Mac 开发者现在可以回复用户反馈了,412,7,0
一次 dns 缓存引发的惨案,322,14,4
"An animated, live coded portfolio site (一个互动效果超强的网站)",359,12,1
Webydo：著名的无代码网站搭建平台,373,11,0
程序化广告环境下玩创意 - 阿里妈妈 MUX,313,17,0
SegmentFault Hackathon 文艺复兴,433,5,0
CoolThink/StatusBarAdapt: Android 使用 fitsSystemWindows 属性实现 -- 状态栏【status_bar】各版本适配,343,14,0
去哪儿网利用 Mesos 和 Docker 构建 dev—beta 环境,423,6,0
"[英] 学会编写 Swift 中的 ""if let ... else"" 结构语句",433,5,0
如何通过用户分层，驱动用户增长？,323,16,0
title,viewsCount,collectionCount,commentsCount
读 Swift 文档的一些总结,403,7,2
简述 RTMPDump 与编译移植,313,17,0
Frame 布局,403,8,0
关于打造一支精良团队的构想,283,20,0
浅谈一种解决多线程野指针的新思路,293,19,0
这款电影小程序，彻底治愈你的选择困难症,413,7,0
Android 源码解析 Window 系列第（一）篇 - Window 的基本认识和 Activity 的加载流程,208,27,1
创业这些年使用 mongodb 的实践教训,323,16,0
vue 上传图片预览以及删除组件,303,18,0
Postgres Guide,359,12,1
【Wenzy】写给设计师的编程趣味指南－（2）创造第一个 PROCESSING 程序,359,12,1
Windows 10 IoT 开发: Azure 远程控制开关灯泡,429,5,1
 Quartz 2D（一）概念、图形上下文、路径 ,264,22,0
想学习用户体验设计研究，这篇新手完全入门指南可以帮你,274,21,0
老司机带你用 Go 语言实现 MapReduce 框架,299,18,1
Coroutine 从入门到劝退,334,15,0
Apiary — How It Works,465,2,0
【iOS 开发】修改 present 出来的 ViewController 状态栏颜色,365,11,0
移动端 SDK 的优化之路,365,11,0
Gartner 发布十大安全发展趋势预测,395,6,0
title,viewsCount,collectionCount,commentsCount
如何实施代码重构？,355,13,0
对 $(this).index() 的一点见解,320,16,1
[英] ReactiveSwift 中的内存管理,405,8,0
Yahoo Web 应用性能及 linux 内核优化黄金法则详解,345,14,0
NSDate 那点事（时间处理封装） ,295,19,0
[译] 泛型范围的用法,385,10,0
Android 中 “强制停止” 和广播保活的一个小坑,255,23,0
[实践]iOS 数组 Delegate 解引用实践,325,14,4
【Android】Retrofit 2.0 的使用,275,21,0
再谈 NSUserDefaults,375,11,0
Android AsyncTask 源码解析,265,22,0
Kotlin 的高阶函数 （二）,325,14,4
Apache ActiveMQ：一款开源消息传递工具,366,12,0
Zeick：将ps的图标导出成SVG格式,306,18,0
Ruby 正则表达式,286,20,0
內建安全的软件开发,466,2,0
iOS 开发中所用到的系统权限,286,20,0
PPTV 聚力传媒 DCOS Docker 存储方式的研究选型,406,8,0
Docker 周报第 92 期,406,8,0
LRU 缓存 Python 简单实现,386,10,0
title,viewsCount,collectionCount,commentsCount
[英] Python: Declaring Dynamic Attributes,376,11,0
spread 语法解析与使用,366,12,0
微信找房机器人的实现,316,17,0
[003 期]DDFE 技术周刊,286,20,0
微服务化改造系列之四：授权中心,316,17,0
Material Design 之 TabLayout 与 Toolbar,276,21,0
 ViewPager 源码分析（1）：onMeasure、onLayout ,276,21,0
iOS 开发实践：如何构建一个网络层？,346,14,0
说说跳槽这件事,416,7,0
OC 控件点语法链式封装,291,19,1
Laravel 5.3 入门,261,22,1
Zeplin,467,2,0
关于可访问性设计师必知的 7 件事情 (下),307,18,0
Hadoop 中 MapReduce1 和 Yarn 的工作机制,367,12,0
有理想情怀的极客，运气不会差,387,8,0
Primer - Google 制作的市场营销课程,367,12,0
Android 复习之旅 -- 常用布局,277,21,0
[广州线下活动] Diycode “代码艺术” Android 技术沙龙广州站,417,7,0
OpenGL 中的数据——Buffer,317,17,0
Kubernetes 容器集群中的日志系统集成实践,317,17,0
title,viewsCount,collectionCount,commentsCount
APP 漏洞扫描器之未使用地址空间随机化,337,15,0
Anyway.FM 的 2016 年度总结,352,13,1
基于容器的日志管理实践,317,17,0
hellocharts-android-Android 图表开源库的使用 (二),287,20,0
14 个优秀的 material design 风格 ghost 免费主题分享,327,16,0
node-toobusy - Build Node.JS servers that don't fall over. ,438,5,0
How to Hack the Music Industry,418,7,0
C++中为什么要用指针，而不直接使用对象？,408,8,0
依托于 Github 的个人博客自定义域名设置,288,20,0
GitHub 开源的 MySQL 在线更改 Schema 工具,368,12,0
老肖实录分享 | 基于 Mesos 打造高可用微服务系统实践,338,15,0
Swift 中二维码的相关操作,253,23,1
JavaScript 异步进化说,268,22,0
关于两种 CI/CD 策略以及 Git 分支模型的思考,318,17,0
微信小程序：一个充满无限可能的产品形态,398,9,0
机器学习练习（七）—— K - 均值聚类与主成分分析,208,28,0
青年问禅师之是否应该学 Vulkan,383,10,1
神奇的Cookie互通魔法,328,16,0
Electronic library. Download books free. Finding books,450,4,0
odometer - Smoothly transitions numbers with ease.,299,19,0
title,viewsCount,collectionCount,commentsCount
2016 - 属于网络流（web streams）的一年,379,11,0
基础篇章：关于 React Native 之 RefreshControl 组件的讲解,289,20,0
mongorocks 引擎原理解析,329,16,0
AngularJS Directive 隔离 Scope 数据交互,309,18,0
Jquery UI Slider Pips - Simey.me,330,16,0
HSL Color Picker：HSL (色度、饱和度和亮度) 的颜色选择器,410,8,0
Window Dressing JNL：线条干净、简洁的字体,440,5,0
关于 Github 一些有意思的网站，包含活跃度、repo、star 、follow 的一些排名分析,310,18,0
Docker DevOps 答疑：关于数据容器和网络,420,7,0
拼音输入法词库解析 | 标点符,380,10,2
6 of the Most Exciting ES6 Features in Node.js v6 LTS,390,10,0
Instagram/IGListKit 实践谈,410,8,0
iOS 按钮文字图片排版,390,10,0
iOS 中 HTTPS 证书验证浅析,295,19,1
Learn ES2015,436,5,1
codedoodl.es \\ creative code sketches,351,14,0
煎饼果子与架构模式,421,7,0
[周末闲扯] 让人目瞪口呆的三位世界级电脑大师,426,6,1
从交通灯模型到 Docker 化 IC 编程,401,9,0
有关 Grunt - 自动化构建工具的奇技淫巧,281,21,0
title,viewsCount,collectionCount,commentsCount
轮子还是要重复发明的,471,2,0
IB 方式配置 UITextField 组件输入规则（格式、验证、长度、跳转顺序）,321,17,0
谷歌的广告业务是如何赚钱的？,361,11,4
Web 开发者最新资源——2016 年 9 月,251,24,0
在 2016 年做 DevOps 是一种什么样的体验？,366,12,1
